1	0.79
1001	0.963
2001	3.394
3001	7.9
4001	13.712
5001	20.198
6001	30.019
7001	42.103
8001	54.661
9001	70.469
10001	88.514
11001	108.825
12001	132.113
13001	157.51
14001	184.944
15001	220.672
16001	245.869
17001	305.651
18001	320.215
19001	356.883
20001	398.249
21001	441.251
22001	487.58
23001	533.966
24001	583.876
25001	641.496
26001	694.749
27001	756.25
28001	811.884
29001	869.186
30001	940.279
31001	1004.24
32001	1073.44
33001	1153.79
34001	1220.79
35001	1299.41
36001	1376.09
37001	1467.12
38001	1539
39001	1633.96
40001	1716.28
41001	1807.42
42001	1902.81
43001	2011.81
44001	2099.4
45001	2212.32
46001	2314.87
47001	2421.07
48001	2529.79
49001	2641.08
